"objectid","iso3cd","romnam","m49code","species_group","kingdom","habitat_id","habitat","CF_occ_avg_reg","CF_occ_avg_reg_rsd","CF_occ_avg_glo","CF_occ_avg_glo_rsd","CF_occ_mar_reg","CF_occ_mar_reg_rsd","CF_occ_mar_glo","CF_occ_mar_glo_rsd","CF_tra_avg_reg","CF_tra_avg_reg_rsd","CF_tra_avg_glo","CF_tra_avg_glo_rsd","CF_tra_mar_reg","CF_tra_mar_reg_rsd","CF_tra_mar_glo","CF_tra_mar_glo_rsd","quality_reg","quality_glo"
28,"BTN","Bhutan","64","Animalia","Animalia",16,"Urban_Minimal",1.01874717358927e-11,0.00995050463431557,4.56475357208141e-15,0.000594980129009171,1.37775839001107e-11,0.758120824697161,6.07244875966806e-15,0.738738798317014,2.5610501113806e-09,0.198556447621791,1.15348906758094e-12,0.205845377509142,3.4357938265573e-09,0.346406002969875,1.52200179548539e-12,0.331710899251342,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",2,"Cropland_Intense",1.16442874826086e-11,0.231705626296297,4.42328401654849e-15,0.655243780612111,1.49303268980407e-11,0.285029518399785,5.59147737113185e-15,0.636001581193846,5.20121639103739e-09,0.526894676678057,2.10067667469944e-12,0.765737495598287,6.59717451843801e-09,0.500241662728465,2.64589850106044e-12,0.756191910695863,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",3,"Cropland_Light",1.25619649611397e-11,0.757171428926808,4.91663118444186e-15,0.8294054011684,1.86274948220757e-11,0.921145542338709,7.27540270258414e-15,0.983077048474132,6.38113706881806e-09,0.917824748623428,2.56274157598988e-12,0.93435908646391,9.54695341152826e-09,1.07144286263465,3.82344651111766e-12,1.08431701955181,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",4,"Cropland_Minimal",1.58287858808603e-11,0.700444370610237,5.84860615866828e-15,0.932515928523085,2.55584698963533e-11,0.743143269686306,9.53642836817042e-15,0.944136144920232,8.18480456362056e-09,0.884512795990065,3.16120027849122e-12,0.992601499736104,1.33070425028396e-08,0.90447047947795,5.16443832706946e-12,0.997949085461226,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",5,"Managed_forest_Intense",5.61490377591219e-12,0,1.16915683814138e-15,0,1.21437625505988e-11,0,2.52862089778044e-15,0,1.34835013068747e-09,0,2.80758644923702e-13,0,2.91617532118393e-09,0,6.07217230081104e-13,0,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",6,"Managed_forest_Light",6.13875039899839e-12,0.801638406011909,2.49127220959318e-15,0.802064795578897,9.15903453472266e-12,0.933706490403389,3.71991715677367e-15,0.923424038641287,3.05691875584568e-09,0.980595915180409,1.25857547510562e-12,0.947657771830167,4.59280226666861e-09,1.11020037741951,1.88915204973282e-12,1.07103315405709,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",7,"Managed_forest_Minimal",1.90512943417191e-12,0.801638406011909,7.73153444356506e-16,0.802064795578896,2.84245899353462e-12,0.933706490403386,1.1544570486539e-15,0.923424038641285,9.42429601470403e-10,0.980595915237802,3.88011222465017e-13,0.947657771872156,1.4159332175797e-09,1.11020037747393,5.82414174393137e-13,1.07103315409763,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",8,"Pasture_Intense",1.49308793940134e-11,0.886133129036136,6.30154541684748e-15,0.763204958065034,2.4262044865161e-11,0.902477324054363,1.02377891287437e-14,0.780466152514355,7.89912661854547e-09,1.00182833658414,3.28171142296031e-12,0.910610687723802,1.2870305025297e-08,1.01292644198014,5.34549715548827e-12,0.922420845064052,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",9,"Pasture_Light",8.07831235795155e-12,0.815422963554143,3.43146850920356e-15,0.717711764239266,1.21021311123058e-11,0.947979310957286,5.12950963920101e-15,0.849252647757245,4.15856647813527e-09,0.942898390981832,1.74910973829943e-12,0.856391791898356,6.26291062332809e-09,1.07577483277361,2.62713091689424e-12,0.988370730451016,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",10,"Pasture_Minimal",1.57078295849058e-12,0.815422963554142,6.67229987900692e-16,0.717711764239267,2.35319216072614e-12,0.947979310957285,9.97404652066864e-16,0.849252647757244,8.03266579695055e-10,0.94289839103066,3.37857144856405e-13,0.856391791940282,1.20974062139572e-09,1.07577483281965,5.07455267852955e-13,0.988370730490901,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",11,"Plantation_Intense",8.20380156044077e-12,0.0445054595059872,2.59620318595974e-15,0.351990342021802,1.14200780009268e-11,0.453239919635098,3.39940882048033e-15,0.0335359358406189,2.51437328531544e-09,0.239128664198591,8.14184343574249e-13,0.490564644595369,3.36855843607271e-09,0.19360426686848,1.03574026575835e-12,0.173443802882304,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",12,"Plantation_Light",6.12071521521733e-12,0.231705626296295,2.3250595471601e-15,0.655243780612111,7.84799234384189e-12,0.285029518399784,2.93910990021033e-15,0.636001581193846,2.73397271836581e-09,0.526894676678058,1.1042018418292e-12,0.765737495598287,3.4677455802046e-09,0.500241662728466,1.39079280183946e-12,0.756191910695863,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",13,"Plantation_Minimal",6.12071521521733e-12,0.231705626296295,2.3250595471601e-15,0.655243780612111,7.84799234384189e-12,0.285029518399784,2.93910990021033e-15,0.636001581193846,2.73397271836581e-09,0.526894676678058,1.1042018418292e-12,0.765737495598287,3.4677455802046e-09,0.500241662728466,1.39079280183946e-12,0.756191910695863,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",14,"Urban_Intense",8.88929774827916e-12,0.202048207045,3.77689540624163e-15,0.370971965954495,1.13104367875061e-11,0.433552051593354,4.7615871167516e-15,0.318714498573423,4.27886895731466e-09,0.403228216470802,1.8328528915407e-12,0.511141109922821,5.40133095449308e-09,0.359420140370776,2.30530843150088e-12,0.492502467515038,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",15,"Urban_Light",2.26214664190611e-13,0.208297686695252,3.34190567126751e-17,1.01326070740488,3.16020714532861e-13,0.629688341513094,4.55441189171693e-17,0.976376918662718,5.63841505250144e-11,0.254784943773952,8.89192203317799e-15,1.37438705481446,7.74135683957855e-11,0.408072645408887,1.18437827805197e-14,1.20088022010707,"original","original"
28,"BTN","Bhutan","64","Plantae","Plantae",16,"Urban_Minimal",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",2,"Cropland_Intense",1.42308228024157e-12,0.762053547070012,1.6300617973565e-15,0.914505974648697,2.71047208026833e-12,0.899514918679068,3.22214120359194e-15,1.00496989845545,2.04219798106109e-10,0.436710899764798,2.2475871224659e-13,0.454704226372873,3.84888721835015e-10,0.596399875910608,4.40358425550874e-13,0.569131074830001,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",3,"Cropland_Light",1.42308228024157e-12,0.762053547070012,1.6300617973565e-15,0.914505974648697,2.71047208026833e-12,0.899514918679068,3.22214120359194e-15,1.00496989845545,2.04219798106109e-10,0.436710899764798,2.2475871224659e-13,0.454704226372873,3.84888721835015e-10,0.596399875910608,4.40358425550874e-13,0.569131074830001,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",4,"Cropland_Minimal",1.49140512357522e-12,0.591800672775279,1.39099473682385e-15,1.14029980675389,2.39361551556656e-12,1.01329829417291,2.49396298447747e-15,1.45653499110791,1.3695911162959e-10,0.832328225875537,1.28691909135534e-13,1.23981834926031,2.2592956632372e-10,1.3005695824579,2.34744074504995e-13,1.57370528965399,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",5,"Managed_forest_Intense",5.78104180472965e-13,0.557068214282622,4.95728609515869e-16,0.966041233510778,9.45855313560079e-13,0.841490126796048,8.97113044886661e-16,1.20654535931055,7.20895812693865e-11,0.520712303021257,6.38266100388458e-14,0.807998796566018,1.21880833731128e-10,0.785680643828706,1.17922056549976e-13,1.00367338817689,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",6,"Managed_forest_Light",1.57675545944573e-13,0.557068214282624,1.35207946570823e-16,0.966041233510778,2.57978160317307e-13,0.841490126796049,2.44683906300029e-16,1.20654535931055,1.96621378421215e-11,0.520712303021257,1.74084463036278e-14,0.807998796566019,3.32424978885513e-11,0.785680643828708,3.21627576368886e-14,1.00367338817689,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",7,"Managed_forest_Minimal",2.84338693840249e-14,0.557068214282622,2.43822532495207e-17,0.966041233510777,4.65215913504553e-14,0.841490126796047,4.412421844129e-17,1.20654535931055,3.52227181650023e-12,0.520712303029798,3.11854592202486e-15,0.807998796552274,5.95505505880703e-12,0.785680643806664,5.76163058556629e-15,1.0036733881428,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",8,"Pasture_Intense",1.34355926344927e-12,0.603340440275502,1.29746073773088e-15,0.957228956160769,2.22496068564659e-12,0.880360830043268,2.35088441655737e-15,1.18789802807233,1.66374909645425e-10,0.549814504940466,1.65933509278597e-13,0.773689203922331,2.86021046234806e-10,0.819320915323363,3.06952315449759e-13,0.960752392217371,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",9,"Pasture_Light",1.34355926344927e-12,0.603340440275502,1.29746073773088e-15,0.957228956160769,2.22496068564659e-12,0.880360830043268,2.35088441655737e-15,1.18789802807233,1.66374909645425e-10,0.549814504940466,1.65933509278597e-13,0.773689203922331,2.86021046234806e-10,0.819320915323363,3.06952315449759e-13,0.960752392217371,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",10,"Pasture_Minimal",1.28687639108075e-12,0.612477170102479,1.26918709551405e-15,0.956733580686986,2.13595760858625e-12,0.887876497593364,2.30012201199134e-15,1.18592002221877,1.58091648994176e-10,0.555989570896681,1.61065255098339e-13,0.768740018612762,2.72643131019704e-10,0.825880542908849,2.98008848084894e-13,0.954437160228402,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",11,"Plantation_Intense",2.59871705231698e-12,0.206648827458263,3.504797043007e-15,0.109788188056593,5.16021631364069e-12,0.164433955171037,7.01838705153614e-15,0.133431697096861,2.22897137382985e-10,0.206040033911896,3.01997356139173e-13,0.11118968717343,4.42320836081584e-10,0.163588935156693,6.04209820389138e-13,0.135506232757773,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",12,"Plantation_Light",2.59871705231698e-12,0.206648827458263,3.504797043007e-15,0.109788188056593,5.16021631364069e-12,0.164433955171037,7.01838705153614e-15,0.133431697096861,2.22897137382985e-10,0.206040033911896,3.01997356139173e-13,0.11118968717343,4.42320836081584e-10,0.163588935156693,6.04209820389138e-13,0.135506232757773,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",13,"Plantation_Minimal",6.76122717628348e-13,0.330867645483752,5.12130979661955e-16,0.362463539542693,1.6065008888706e-12,0.403022413816582,1.20641655061034e-15,0.362186515953066,1.10412685265043e-10,0.40658225953267,8.36969281502219e-14,0.515110319819823,2.66877812649359e-10,0.449602018487003,2.00683126778139e-13,0.500586250647868,"proxy_type","proxy_type"
29,"BWA","Botswana","72","Animalia","Animalia",14,"Urban_Intense",1.70122834825346e-12,0.494347359384999,1.43393282200768e-15,1.35721917665001,2.5224813092339e-12,0.948420774033349,2.43371773265124e-15,1.76373274192495,1.45990251011337e-10,0.494157545585376,1.23852692630865e-13,1.35260212086814,2.1639633765984e-10,0.947563790247431,2.09932450002974e-13,1.75954586452392,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",15,"Urban_Light",1.66336736445521e-12,0.49335425212334,1.4105352951392e-15,1.360853009524,2.46704381403619e-12,0.948079407608683,2.39736576416922e-15,1.76713467488029,1.42737997740367e-10,0.493147420516057,1.21814641287701e-13,1.35617770962293,2.11634725521052e-10,0.947202111571648,2.06764893752533e-13,1.76290493346605,"original","original"
29,"BWA","Botswana","72","Animalia","Animalia",16,"Urban_Minimal",1.50607448979665e-12,0.57124948811754,1.34356951768297e-15,0.994266429398385,2.49129928017225e-12,0.872938655300799,2.45671413238523e-15,1.22740173702591,1.90715944038631e-10,0.54635101910932,1.73226005690746e-13,0.807478656155058,3.25391714194591e-10,0.80989198314238,3.22216131742644e-13,0.994265570803845,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",2,"Cropland_Intense",2.35429880634648e-12,1.35841853543978,4.25331007193435e-15,1.37527966741136,3.90209557836942e-12,1.348427377706,7.16810436930808e-15,1.40771537566805,3.1096725287065e-10,1.04564885585914,5.01434358746155e-13,0.964388817124609,5.13410256968328e-10,1.04012534604758,8.38026619278137e-13,0.983978655715433,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",3,"Cropland_Light",2.6908797253782e-12,2.11818420135235,2.66355072698832e-15,1.27283127505482,3.92481741678314e-12,1.82149813574864,4.42555488180195e-15,1.33066020799974,3.3164817367084e-10,1.98409293765467,3.11040806710081e-13,0.926001725281675,4.87293478902804e-10,1.67496451692434,5.13713288333014e-13,0.967509578342004,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",4,"Cropland_Minimal",2.70130526654806e-12,1.81050583902545,2.2923404832703e-15,1.33963243576203,3.60294106884419e-12,1.74138951875769,3.56073009825253e-15,1.55217985934881,2.68844451630894e-10,2.19920317648748,2.04534077574076e-13,1.48606134601023,3.5932868185569e-10,2.10499166163799,3.18718282715677e-13,1.67388797762622,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",5,"Managed_forest_Intense",1.49009491263849e-12,0.927640560786677,1.98625472920148e-15,1.36819086590975,2.15217312578812e-12,1.08401252850494,3.13464497650607e-15,1.53118941759439,1.65829589487708e-10,0.898728079041938,2.19972372256263e-13,1.16111672804054,2.48533057427064e-10,1.04416193964771,3.50929952327013e-13,1.27330001697512,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",6,"Managed_forest_Light",1.21968522662281e-12,1.93237643166325,1.11204083272285e-15,1.3438814291315,1.67858097487149e-12,1.79379742917524,1.74625932645543e-15,1.51292360618989,1.38450963661245e-10,2.00041061020638,1.23342151990645e-13,1.1391282115816,1.95104054203247e-10,1.80591602677266,1.95690136324273e-13,1.25819008954632,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",7,"Managed_forest_Minimal",3.78523001365701e-13,1.93237643166325,3.45116120500195e-16,1.3438814291315,5.2093892323598e-13,1.79379742917524,5.41942549589616e-16,1.51292360618989,4.26835964289033e-11,2.00041061032589,3.80256409843353e-14,1.13912821170953,6.01494022931969e-11,1.80591602690556,6.03300878727368e-14,1.2581900896931,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",8,"Pasture_Intense",9.11300649591872e-13,0.791220796483941,1.68042017790135e-15,2.36192780015702,1.55870630120891e-12,1.01494347336462,2.99301382630127e-15,2.66349111790545,1.54436257257566e-10,0.0437063566923683,2.40853002467917e-13,0.976261272365571,2.58347579419278e-10,0.0819242007102387,4.13965445913573e-13,1.2162008780097,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",9,"Pasture_Light",1.5140920054628e-12,1.93237643166325,1.38046448200078e-15,1.3438814291315,2.08375569294392e-12,1.79379742917524,2.16777019835846e-15,1.51292360618989,1.71870161786373e-10,2.00041061020638,1.53114395574594e-13,1.1391282115816,2.42198136252307e-10,1.80591602677266,2.42925686471512e-13,1.25819008954632,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",10,"Pasture_Minimal",2.94406778839989e-13,1.93237643166325,2.68423649277929e-16,1.3438814291315,4.05174718072428e-13,1.79379742917524,4.21510871903035e-16,1.51292360618989,3.31983527780359e-11,2.00041061032588,2.95754985433719e-14,1.13912821170953,4.67828684502641e-11,1.80591602690556,4.69234016787952e-14,1.2581900896931,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",11,"Plantation_Intense",3.21346526656236e-12,0.263915049379157,8.72541637195093e-15,0.0461368958049586,5.41006256488993e-12,0.123107128113941,1.50344304598893e-14,0.204418017124157,2.58687394294184e-10,0.263915049379156,7.02405359372818e-13,0.0461368958049588,4.35515828486622e-10,0.123107128113941,1.21028774788234e-12,0.204418017124158,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",12,"Plantation_Light",1.08966381267515e-12,0.676331082527883,1.35540520959993e-15,1.37726542321279,2.21433969644741e-12,0.584921629842436,2.63011845445617e-15,1.18611271729268,1.21550759630321e-10,0.528753118303428,1.38536935205354e-13,0.976649759555799,2.65733215118837e-10,0.482789439799775,2.88194092642765e-13,0.738438772535711,"proxy_type","proxy_type"
29,"BWA","Botswana","72","Plantae","Plantae",13,"Plantation_Minimal",1.08966381267515e-12,0.676331082527883,1.35540520959993e-15,1.37726542321279,2.21433969644741e-12,0.584921629842436,2.63011845445617e-15,1.18611271729268,1.21550759630321e-10,0.528753118303428,1.38536935205354e-13,0.976649759555799,2.65733215118837e-10,0.482789439799775,2.88194092642765e-13,0.738438772535711,"proxy_type","proxy_type"
29,"BWA","Botswana","72","Plantae","Plantae",14,"Urban_Intense",1.7230669170119e-12,0.480270473830646,2.46841695154931e-15,1.63976815080498,2.27420340554782e-12,0.812651430922464,3.82052350507002e-15,1.95816155620281,1.387087315349e-10,0.480270473830647,1.98710207286908e-13,1.63976815080498,1.83075808908766e-10,0.812651430922462,3.07556232410601e-13,1.95816155620281,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",15,"Urban_Light",6.15381041789968e-14,0.480270473830643,8.81577482696184e-17,1.63976815080498,8.12215501981368e-14,0.812651430922463,1.36447268038215e-16,1.95816155620281,4.95388326910358e-12,0.480270473830645,7.09679311738958e-15,1.63976815080498,6.53842174674164e-12,0.81265143092246,1.09841511575214e-14,1.95816155620281,"original","original"
29,"BWA","Botswana","72","Plantae","Plantae",16,"Urban_Minimal",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",2,"Cropland_Intense",7.10530733753516e-13,0.505082378344402,1.0959078322224e-15,0.336631482269557,8.87157157994153e-13,0.50656773240544,1.38234015516763e-15,0.326670550832887,6.11060155223525e-11,0.504994900832338,9.49758229500268e-14,0.335893015980921,7.63155537113043e-11,0.506400112452053,1.19825880603657e-13,0.325951099085279,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",3,"Cropland_Light",7.10530733753516e-13,0.505082378344402,1.0959078322224e-15,0.336631482269557,8.87157157994153e-13,0.50656773240544,1.38234015516763e-15,0.326670550832887,6.11060155223525e-11,0.504994900832338,9.49758229500268e-14,0.335893015980921,7.63155537113043e-11,0.506400112452053,1.19825880603657e-13,0.325951099085279,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",4,"Cropland_Minimal",1.42575839214856e-12,0.620368102961099,2.66728748931889e-15,0.736858418036234,1.65207059191918e-12,0.579736793410776,3.04822306782862e-15,0.676462069083852,1.39897204996437e-10,0.849752346849686,2.74443221486715e-13,1.1028546042358,1.59908418981679e-10,0.763522599067415,3.08592507718596e-13,0.998950452237984,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",5,"Managed_forest_Intense",5.56795165709556e-13,0.562521835432298,1.07122439539113e-15,0.694056690291342,6.4665191140646e-13,0.522811449984122,1.22732007948681e-15,0.636924579197308,5.43354779214587e-11,0.763543550714454,1.09259486935647e-13,1.01743773986696,6.22957512961359e-11,0.679222492984415,1.23254740162109e-13,0.916323742309027,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",6,"Managed_forest_Light",1.5186359949988e-13,0.562521835432299,2.92172063579013e-16,0.694056690291342,1.7637165862336e-13,0.522811449984122,3.34746521679701e-16,0.636924579197308,1.48197789166928e-11,0.763543550714452,2.9800077276915e-14,1.01743773986695,1.69909108555648e-11,0.679222492984413,3.36172252368374e-14,0.916323742309025,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",7,"Managed_forest_Minimal",2.73857923021581e-14,0.562521835432297,5.26878295787669e-17,0.694056690291342,3.18053676256387e-14,0.522811449984119,6.03653459208136e-17,0.636924579197308,2.65481251430127e-12,0.763543550774663,5.33838045284689e-15,1.0174377400116,3.04374869707458e-12,0.679222493037389,6.02218364787129e-15,0.916323742442092,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",8,"Pasture_Intense",1.49430534591326e-12,0.582518807198436,2.8424453455199e-15,0.703827692809119,1.73217164139287e-12,0.539277106925038,3.24834074436804e-15,0.638834721448532,1.47233033959959e-10,0.816143143919885,2.9400227589334e-13,1.08198223383602,1.68381908389071e-10,0.72776914139194,3.30592805349935e-13,0.975228848982652,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",9,"Pasture_Light",1.49430534591326e-12,0.582518807198436,2.8424453455199e-15,0.703827692809119,1.73217164139287e-12,0.539277106925038,3.24834074436804e-15,0.638834721448532,1.47233033959959e-10,0.816143143919885,2.9400227589334e-13,1.08198223383602,1.68381908389071e-10,0.72776914139194,3.30592805349935e-13,0.975228848982652,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",10,"Pasture_Minimal",1.41917918920823e-12,0.60870810538506,2.61434700190475e-15,0.694314281878424,1.65969163890272e-12,0.569596752272589,3.02186154473528e-15,0.639424508842304,1.29811976863997e-10,0.722518994361128,2.46296981194726e-13,0.925371135365421,1.50671711980974e-10,0.652910616341907,2.81999892137658e-13,0.834076597943835,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",11,"Plantation_Intense",7.96736754973381e-13,0.503182847447607,1.2086791999106e-15,0.330913912319496,9.94149665868856e-13,0.504446993485533,1.52422158931621e-15,0.319599674945712,6.84452251069542e-11,0.503010498256472,1.0459143665915e-13,0.329989152541338,8.5425000428886e-11,0.504201137539471,1.31924424182503e-13,0.318712260097027,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",12,"Plantation_Light",7.96736754973381e-13,0.503182847447607,1.2086791999106e-15,0.330913912319496,9.94149665868856e-13,0.504446993485533,1.52422158931621e-15,0.319599674945712,6.84452251069542e-11,0.503010498256472,1.0459143665915e-13,0.329989152541338,8.5425000428886e-11,0.504201137539471,1.31924424182503e-13,0.318712260097027,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",13,"Plantation_Minimal",7.75566202416496e-13,0.503211196759788,1.17355579421908e-15,0.328664970588357,9.67698075774762e-13,0.504447118447811,1.47982785279687e-15,0.317393636161485,6.61819404339944e-11,0.503028734503152,1.00874948627291e-13,0.327752056194876,8.25971337062091e-11,0.504191437660768,1.272281026291e-13,0.316516641911443,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",14,"Urban_Intense",2.1406668210549e-12,0.382225474227544,4.22259950154568e-15,0.349294686308902,2.45361032840363e-12,0.396663688558256,4.78363742763586e-15,0.339526070307933,1.99844619907565e-10,0.527117404094256,4.04640866994509e-13,0.726839177814847,2.27292700934399e-10,0.466806189267333,4.54286420756075e-13,0.641181974536007,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",15,"Urban_Light",1.51872804271656e-12,0.666495898253753,2.74787126396945e-15,0.779911009298407,1.79192965949243e-12,0.625584174465665,3.21336660075745e-15,0.732263633107565,1.29848239379969e-10,0.663117593193469,2.35774175657326e-13,0.774795126810829,1.53184972830101e-10,0.621735809835582,2.75650972558663e-13,0.72645818263839,"original","original"
30,"CAF","Central African Republic","140","Animalia","Animalia",16,"Urban_Minimal",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"proxy_type","proxy_type"
30,"CAF","Central African Republic","140","Plantae","Plantae",2,"Cropland_Intense",9.52756994893727e-13,0.561057789399756,1.610370392225e-15,0.578864947143407,1.20297916249217e-12,0.558438865127317,2.03326620583032e-15,0.576497822807967,7.66979581105839e-11,0.561057789399756,1.29636540636655e-13,0.578864947143407,9.68411104901106e-11,0.558438865127316,1.63680106384141e-13,0.576497822807968,"original","original"
30,"CAF","Central African Republic","140","Plantae","Plantae",3,"Cropland_Light",6.35171329929152e-13,0.561057789399755,1.07358026148333e-15,0.578864947143407,8.01986108328112e-13,0.558438865127316,1.35551080388688e-15,0.576497822807968,5.11319720737226e-11,0.561057789399755,8.64243604244362e-14,0.578864947143407,6.45607403267406e-11,0.558438865127316,1.09120070922761e-13,0.576497822807968,"original","original"
30,"CAF","Central African Republic","140","Plantae","Plantae",4,"Cropland_Minimal",9.58640592039625e-13,0.576195932471076,2.43834626632855e-15,0.773270476569432,1.13933173972222e-12,0.553634759720973,2.8524576419627e-15,0.729368489329246,8.22938543333804e-11,0.549965139472045,2.27247958557693e-13,1.07565801863277,9.70508125171568e-11,0.510342876482937,2.62098343949878e-13,0.981544777850753,"original","original"
30,"CAF","Central African Republic","140","Plantae","Plantae",5,"Managed_forest_Intense",1.06284065639176e-12,0.576195932471077,2.70338390397296e-15,0.773270476569432,1.26317214621376e-12,0.553634759720974,3.1625073856543e-15,0.729368489329246,9.18457864644682e-11,0.549965139486255,2.53624862339952e-13,1.07565801875729,1.08315599929496e-10,0.510342876488153,2.9252036773148e-13,0.981544777962106,"original","original"
30,"CAF","Central African Republic","140","Plantae","Plantae",6,"Managed_forest_Light",6.04360373242372e-13,0.576195932471076,1.53721829833757e-15,0.773270476569432,7.18274357650966e-13,0.553634759720974,1.79828851341127e-15,0.729368489329245,5.222603544058e-11,0.549965139486255,1.4421805897762e-13,1.07565801875729,6.15912234893215e-11,0.510342876488152,1.66335111062998e-13,0.981544777962103,"original","original"
30,"CAF","Central African Republic","140","Plantae","Plantae",7,"Managed_forest_Minimal",1.8756011583384e-13,0.576195932471075,4.77067747759934e-16,0.773270476569431,2.22912731684782e-13,0.553634759720974,5.58089538644877e-16,0.729368489329246,1.61009715000092e-11,0.549965139472046,4.44615571091139e-14,1.07565801863276,1.89882024490089e-11,0.510342876482938,5.12801107728023e-14,0.981544777850751,"original","original"
30,"CAF","Central African Republic","140","Plantae","Plantae",8,"Pasture_Intense",1.08368066926219e-12,0.576195932471078,2.75639143150184e-15,0.773270476569432,1.28794022751208e-12,0.553634759720975,3.22451733439262e-15,0.729368489329245,9.36466842382814e-11,0.549965139486256,2.58597898856422e-13,1.07565801875729,1.10439435222232e-10,0.510342876488152,2.98256061216411e-13,0.981544777962102,"proxy_intensity","proxy_intensity"
30,"CAF","Central African Republic","140","Plantae","Plantae",9,"Pasture_Light",7.50240463335361e-13,0.576195932471077,1.90827099103974e-15,0.773270476569432,8.91650926739131e-13,0.553634759720975,2.23235815457951e-15,0.729368489329246,6.48323198572717e-11,0.549965139486256,1.79029314592907e-13,1.07565801875729,7.64580705384682e-11,0.510342876488153,2.06484965457515e-13,0.981544777962102,"original","original"
30,"CAF","Central African Republic","140","Plantae","Plantae",10,"Pasture_Minimal",1.4944865538846e-13,0.57735601331553,3.75847668613034e-16,0.805378819890931,1.78142191003672e-13,0.547119419685628,4.41304751198842e-16,0.753938934105343,1.25223702950416e-11,0.577102926618905,3.40268701209911e-14,1.15432683102182,1.48469937592085e-11,0.531925739642191,3.94701859405191e-14,1.04914701150178,"original","original"
30,"CAF","Central African Republic","140","Plantae","Plantae",11,"Plantation_Intense",8.6725316201865e-13,0.561057789399756,1.46584997240993e-15,0.578864947143406,1.09501949406338e-12,0.558438865127316,1.85079359761478e-15,0.576497822807967,6.98148080237366e-11,0.561057789399756,1.18002492117981e-13,0.578864947143407,8.81502415999727e-11,0.558438865127317,1.48990866067616e-13,0.576497822807968,"original","original"
30,"CAF","Central African Republic","140","Plantae","Plantae",12,"Plantation_Light",5.00808163982602e-13,0.561057789399756,8.46476744631091e-16,0.578864947143407,6.32335200797166e-13,0.558438865127316,1.06876813383389e-15,0.576497822807966,4.03155933658197e-11,0.561057789399755,6.81422841808056e-14,0.578864947143407,5.09036606422379e-11,0.558438865127317,8.60369789967922e-14,0.576497822807968,"original","original"
